ID_PENDAFTARAN,EMAIL,NO_TES,VACANCY_ID_PLAN,MATCH_SCORE_PLAN,MATCH_CATEGORY_PLAN,CONTRACT_STATUS,CONTRACT_DATE,CONTRACT_REJECTION_REASON,ACTUAL_VACANCY_ID,ACTUAL_POSITION_NAME,ACTUAL_UNIT_NAME,ACTUAL_LOCATION,IS_SYNTHETIC
REG-2026-06065,harinarpat675@gmail.com,TES-AKD-2026-05462,VAC-004,91.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06066,jayengmand97@outlook.com,TES-AKD-2026-05463,VAC-002,96.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06067,janetprast367@outlook.com,TES-AKD-2026-05464,VAC-003,96.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06068,zamirapurn61@gmail.com,TES-AKD-2026-05465,VAC-017,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06069,oktowaskit541@pln.co.id,TES-AKD-2026-05466,VAC-003,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06070,dalimapras228@gmail.com,TES-AKD-2026-05467,VAC-001,96.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06071,lalitauyai451@pln.co.id,,VAC-023,20.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06072,hartohiday685@outlook.com,TES-AKD-2026-05468,VAC-003,69.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06073,carubsanto253@outlook.com,TES-AKD-2026-05469,VAC-005,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06074,karyahutas943@gmail.com,TES-AKD-2026-05470,VAC-015,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06075,zamirauyai669@pln.co.id,TES-AKD-2026-05471,VAC-003,66.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06076,diananasyi186@yahoo.com,TES-AKD-2026-05472,VAC-004,60.8,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06077,sidiqsaput335@gmail.com,,VAC-003,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06078,tantriwidi637@pln.co.id,TES-AKD-2026-05473,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06079,luissihomb995@pln.co.id,TES-AKD-2026-05474,VAC-029,68.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06080,janearyani499@yahoo.com,TES-AKD-2026-05475,VAC-012,70.0,MODERATE_MATCH,SIGNED,2026-05-04,,VAC-011,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-06081,restumanda869@gmail.com,TES-AKD-2026-05476,VAC-003,70.0,MODERATE_MATCH,SIGNED,2026-06-10,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06082,gildahalim689@yahoo.com,,VAC-035,67.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06083,prakosasur835@outlook.com,TES-AKD-2026-05477,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06084,cakrabiraw860@outlook.com,TES-AKD-2026-05478,VAC-029,64.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06085,inaoktavia543@outlook.com,TES-AKD-2026-05479,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06086,dalimankur710@outlook.com,TES-AKD-2026-05480,VAC-002,67.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06087,azaleawija806@outlook.com,TES-AKD-2026-05481,VAC-006,69.0,MODERATE_MATCH,SIGNED,2026-04-17,,VAC-006,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-06088,kawacaseti868@outlook.com,TES-AKD-2026-05482,VAC-004,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06089,gardanapit722@yahoo.com,TES-AKD-2026-05483,VAC-025,67.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06090,mariawulan106@yahoo.com,TES-AKD-2026-05484,VAC-012,98.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06091,widyaaryan527@pln.co.id,TES-AKD-2026-05485,VAC-048,65.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06092,makarapray423@yahoo.com,TES-AKD-2026-05486,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06093,leowinarno222@gmail.com,TES-AKD-2026-05487,VAC-027,67.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06094,carubmarya653@yahoo.com,TES-AKD-2026-05488,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06095,wulanyulia814@gmail.com,TES-AKD-2026-05489,VAC-042,63.5,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06096,kasiransih609@outlook.com,TES-AKD-2026-05490,VAC-002,67.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06097,darmajiraj617@yahoo.com,TES-AKD-2026-05491,VAC-014,63.7,LOW_MATCH,SIGNED,2026-05-09,,VAC-014,Analis Keuangan,PLN UIP Sulawesi,Makassar,1
REG-2026-06098,gaduhsaput412@pln.co.id,TES-AKD-2026-05492,VAC-047,63.8,LOW_MATCH,SIGNED,2026-06-14,,VAC-045,Analis Supply Chain,PLN UID Jawa Barat,Bandung,1
REG-2026-06099,mursitafir435@outlook.com,TES-AKD-2026-05493,VAC-003,95.4,STRONG_MATCH,SIGNED,2026-05-14,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06100,haniyulian620@yahoo.com,TES-AKD-2026-05494,VAC-029,69.0,MODERATE_MATCH,SIGNED,2026-04-21,,VAC-029,Data Analyst,PLN UID Jawa Timur,Surabaya,1
REG-2026-06101,siskaagust502@pln.co.id,TES-AKD-2026-05495,VAC-008,97.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06102,warjisalah898@gmail.com,TES-AKD-2026-05496,VAC-036,69.8,MODERATE_MATCH,SIGNED,2026-05-23,,VAC-036,Spesialis K3L,PLN UIP Kalimantan Timur,Balikpapan,1
REG-2026-06103,harjayakus288@pln.co.id,TES-AKD-2026-05497,VAC-004,65.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06104,salwawulan156@gmail.com,TES-AKD-2026-05498,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06105,yunitalail207@gmail.com,TES-AKD-2026-05499,VAC-038,62.5,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06106,taliayolan295@yahoo.com,TES-AKD-2026-05500,VAC-005,99.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06107,martakanap687@pln.co.id,TES-AKD-2026-05501,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06108,legawamans772@pln.co.id,TES-AKD-2026-05502,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06109,raisaperti853@pln.co.id,,VAC-003,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06110,kasusraman725@gmail.com,TES-AKD-2026-05503,VAC-034,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06111,rosmanadri551@outlook.com,TES-AKD-2026-05504,VAC-040,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06112,putrimarya14@pln.co.id,TES-AKD-2026-05505,VAC-003,68.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06113,artagunart37@pln.co.id,TES-AKD-2026-05506,VAC-004,70.0,MODERATE_MATCH,SIGNED,2026-05-27,,VAC-005,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-06114,nadinehand452@yahoo.com,TES-AKD-2026-05507,VAC-037,63.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06115,cakrabiraw434@pln.co.id,TES-AKD-2026-05508,VAC-001,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06116,jamalianas458@outlook.com,TES-AKD-2026-05509,VAC-025,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06117,cicinamaga411@yahoo.com,TES-AKD-2026-05510,VAC-001,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06118,malaoktavi934@pln.co.id,TES-AKD-2026-05511,VAC-002,91.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06119,harjohabib581@outlook.com,,VAC-028,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06120,labuhtampu320@gmail.com,,VAC-002,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06121,tasdikwibo163@gmail.com,TES-AKD-2026-05512,VAC-005,95.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06122,patriciasa755@outlook.com,TES-AKD-2026-05513,VAC-009,96.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06123,kanioktavi497@gmail.com,TES-AKD-2026-05514,VAC-004,96.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06124,taniapurna36@gmail.com,TES-AKD-2026-05515,VAC-002,62.3,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06125,lalitausad336@pln.co.id,TES-AKD-2026-05516,VAC-006,69.3,MODERATE_MATCH,SIGNED,2026-06-02,,VAC-006,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-06126,azalealail353@gmail.com,TES-AKD-2026-05517,VAC-033,64.3,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06127,titinwastu986@pln.co.id,TES-AKD-2026-05518,VAC-001,64.2,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06128,restulaksm570@yahoo.com,TES-AKD-2026-05519,VAC-003,97.9,STRONG_MATCH,SIGNED,2026-05-22,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06129,gardatamba602@gmail.com,TES-AKD-2026-05520,VAC-003,97.9,STRONG_MATCH,SIGNED,2026-05-13,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06130,taufanhabi238@gmail.com,TES-AKD-2026-05521,VAC-024,99.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06131,fathonahyo989@outlook.com,TES-AKD-2026-05522,VAC-002,63.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06132,farahwijay855@pln.co.id,TES-AKD-2026-05523,VAC-003,98.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06133,qoriyuliar374@gmail.com,TES-AKD-2026-05524,VAC-002,67.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06134,betaniaman387@gmail.com,TES-AKD-2026-05525,VAC-002,70.0,MODERATE_MATCH,SIGNED,2026-06-20,,VAC-002,Engineer Energi Terbarukan,PLN UID Jawa Barat,Bandung,1
REG-2026-06135,galihsanto938@gmail.com,TES-AKD-2026-05526,VAC-015,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06136,kairavlazu632@pln.co.id,TES-AKD-2026-05527,VAC-006,98.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06137,parmansuwa933@pln.co.id,TES-AKD-2026-05528,VAC-007,70.0,MODERATE_MATCH,REJECTED,,PERSONAL_REASON,,,,,1
REG-2026-06138,zulfamardh954@pln.co.id,TES-AKD-2026-05529,VAC-004,60.4,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06139,dipawinarn723@outlook.com,TES-AKD-2026-05530,VAC-015,98.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06140,mustofapra220@pln.co.id,TES-AKD-2026-05531,VAC-003,98.3,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06141,kartamangu491@gmail.com,TES-AKD-2026-05532,VAC-005,67.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06142,padmiastut698@outlook.com,TES-AKD-2026-05533,VAC-053,66.8,MODERATE_MATCH,REJECTED,,PERSONAL_REASON,,,,,1
REG-2026-06143,milaanggra989@pln.co.id,TES-AKD-2026-05534,VAC-047,69.0,MODERATE_MATCH,SIGNED,2026-06-09,,VAC-047,Engineer Sistem Tenaga,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-06144,gaduhmaula796@pln.co.id,TES-AKD-2026-05535,VAC-034,58.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06145,cemetipras904@pln.co.id,TES-AKD-2026-05536,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06146,ridwannaba101@pln.co.id,TES-AKD-2026-05537,VAC-001,66.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06147,mulyasetia880@yahoo.com,TES-AKD-2026-05538,VAC-020,68.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06148,zizifujiat555@gmail.com,TES-AKD-2026-05539,VAC-003,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06149,prasetyoha965@pln.co.id,TES-AKD-2026-05540,VAC-005,94.3,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06150,padmilaila642@outlook.com,TES-AKD-2026-05541,VAC-046,67.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06151,jamaliawul900@yahoo.com,TES-AKD-2026-05542,VAC-001,66.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06152,solehprasa405@pln.co.id,TES-AKD-2026-05543,VAC-035,64.6,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06153,lintangokt624@outlook.com,TES-AKD-2026-05544,VAC-030,95.7,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06154,marsitopra756@outlook.com,TES-AKD-2026-05545,VAC-006,70.0,MODERATE_MATCH,SIGNED,2026-05-03,,VAC-006,Spesialis K3L,PLN UIW Papua,Jayapura,1
REG-2026-06155,cahyosanto311@gmail.com,TES-AKD-2026-05546,VAC-013,64.9,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06156,jinawimary683@yahoo.com,TES-AKD-2026-05547,VAC-042,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06157,zahramelan738@pln.co.id,TES-AKD-2026-05548,VAC-007,65.7,MODERATE_MATCH,SIGNED,2026-05-01,,VAC-007,Engineer Pemeliharaan,PLN UID Jawa Barat,Bandung,1
REG-2026-06158,luissitumo440@yahoo.com,,VAC-004,71.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06159,wagegunawa691@yahoo.com,TES-AKD-2026-05549,VAC-004,68.2,MODERATE_MATCH,SIGNED,2026-06-09,,VAC-005,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-06160,ginalestar981@gmail.com,TES-AKD-2026-05550,VAC-002,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06161,manahanggr130@pln.co.id,TES-AKD-2026-05551,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06162,laraskusma275@gmail.com,TES-AKD-2026-05552,VAC-002,67.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06163,cindymayas510@pln.co.id,TES-AKD-2026-05553,VAC-019,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06164,qorihastut689@yahoo.com,TES-AKD-2026-05554,VAC-003,69.4,MODERATE_MATCH,SIGNED,2026-04-18,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-06165,bakiadihut162@yahoo.com,TES-AKD-2026-05555,VAC-008,68.7,MODERATE_MATCH,SIGNED,2026-06-07,,VAC-008,Engineer Proyek Sipil,PLN UID Jawa Timur,Surabaya,1
REG-2026-06166,usyisudiat983@gmail.com,TES-AKD-2026-05556,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06167,upikgunart888@pln.co.id,TES-AKD-2026-05557,VAC-010,96.9,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06168,shakilapus602@yahoo.com,TES-AKD-2026-05558,VAC-001,69.0,MODERATE_MATCH,SIGNED,2026-06-15,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06169,tamipuspit376@gmail.com,TES-AKD-2026-05559,VAC-034,67.3,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06170,silviawidi906@gmail.com,TES-AKD-2026-05560,VAC-002,66.9,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06171,gamblangwa801@pln.co.id,TES-AKD-2026-05561,VAC-030,99.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06172,jayasihomb15@outlook.com,TES-AKD-2026-05562,VAC-022,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06173,noviyoland982@pln.co.id,TES-AKD-2026-05563,VAC-005,68.7,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06174,ayususanti365@pln.co.id,TES-AKD-2026-05564,VAC-002,99.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06175,tasdikiraw109@yahoo.com,TES-AKD-2026-05565,VAC-005,98.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06176,carlapadma358@outlook.com,TES-AKD-2026-05566,VAC-001,96.4,STRONG_MATCH,SIGNED,2026-05-17,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-06177,veroprabow426@outlook.com,TES-AKD-2026-05567,VAC-009,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06178,legauwais485@outlook.com,TES-AKD-2026-05568,VAC-012,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06179,ikanasyiah145@yahoo.com,TES-AKD-2026-05569,VAC-001,97.5,STRONG_MATCH,SIGNED,2026-06-09,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-06180,kokopermad977@outlook.com,,VAC-001,71.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06181,victoriari361@pln.co.id,TES-AKD-2026-05570,VAC-035,67.8,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06182,lalaprastu85@pln.co.id,TES-AKD-2026-05571,VAC-009,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06183,martaninaj203@yahoo.com,TES-AKD-2026-05572,VAC-004,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06184,padmawijay794@yahoo.com,TES-AKD-2026-05573,VAC-004,99.0,STRONG_MATCH,SIGNED,2026-05-03,,VAC-004,Data Analyst,PLN UIW Nusa Tenggara,Kupang,1
REG-2026-06185,gamblangku583@pln.co.id,TES-AKD-2026-05574,VAC-001,64.3,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06186,ekawastuti74@gmail.com,TES-AKD-2026-05575,VAC-004,67.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06187,aswanisuwa940@gmail.com,TES-AKD-2026-05576,VAC-010,67.4,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06188,jaemankusu492@yahoo.com,TES-AKD-2026-05577,VAC-014,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06189,unjanihand862@yahoo.com,TES-AKD-2026-05578,VAC-002,69.0,MODERATE_MATCH,SIGNED,2026-05-27,,VAC-002,Engineer Energi Terbarukan,PLN UID Jawa Barat,Bandung,1
REG-2026-06190,daliminsuw954@gmail.com,TES-AKD-2026-05579,VAC-004,66.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06191,raisarahim950@yahoo.com,TES-AKD-2026-05580,VAC-006,66.3,MODERATE_MATCH,REJECTED,,LOCATION_MISMATCH,,,,,1
REG-2026-06192,bambangang872@outlook.com,TES-AKD-2026-05581,VAC-040,70.0,MODERATE_MATCH,SIGNED,2026-04-01,,VAC-040,Analis Supply Chain,PLN UIP Sulawesi,Makassar,1
REG-2026-06193,fitrianima82@yahoo.com,TES-AKD-2026-05582,VAC-005,70.0,MODERATE_MATCH,SIGNED,2026-06-14,,VAC-005,Analis Supply Chain,PLN UIW Maluku,Ambon,1
REG-2026-06194,cemaniwido390@outlook.com,TES-AKD-2026-05583,VAC-002,93.1,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06195,cinthiayul880@pln.co.id,TES-AKD-2026-05584,VAC-010,94.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06196,rudisetiaw781@gmail.com,TES-AKD-2026-05585,VAC-030,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06197,rahmipalas716@gmail.com,,VAC-006,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06198,zahralaksm105@yahoo.com,TES-AKD-2026-05586,VAC-005,97.3,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06199,tiaramarya629@outlook.com,TES-AKD-2026-05587,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06200,ciaobellau355@gmail.com,TES-AKD-2026-05588,VAC-001,58.9,LOW_MATCH,SIGNED,2026-04-24,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-06201,yancesurya718@outlook.com,TES-AKD-2026-05589,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06202,ganjaranan497@outlook.com,,VAC-005,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06203,yunitamela900@pln.co.id,,VAC-003,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06204,laswimanul17@outlook.com,TES-AKD-2026-05590,VAC-001,69.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06205,bakdahardi497@gmail.com,TES-AKD-2026-05591,VAC-005,100.0,STRONG_MATCH,SIGNED,2026-06-15,,VAC-001,Engineer Sistem Tenaga,PLN Kantor Pusat,Jakarta,1
REG-2026-06206,xanananugr517@gmail.com,TES-AKD-2026-05592,VAC-034,99.2,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06207,novahasana366@pln.co.id,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06208,patriciaha647@pln.co.id,TES-AKD-2026-05593,VAC-022,69.2,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06209,juliawinar490@pln.co.id,,VAC-001,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06210,estionomau972@yahoo.com,TES-AKD-2026-05594,VAC-005,97.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06211,tamizulaik416@yahoo.com,TES-AKD-2026-05595,VAC-007,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06212,dinautami652@outlook.com,TES-AKD-2026-05596,VAC-008,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06213,karsanashi318@outlook.com,TES-AKD-2026-05597,VAC-009,93.1,STRONG_MATCH,SIGNED,2026-04-30,,VAC-009,Data Analyst,PLN UIP Sulawesi,Makassar,1
REG-2026-06214,damarhakim175@yahoo.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06215,ulyapertiw874@gmail.com,TES-AKD-2026-05598,VAC-004,94.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06216,kuncarawij283@gmail.com,,VAC-003,75.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06217,irnantoper458@gmail.com,TES-AKD-2026-05599,VAC-025,68.8,MODERATE_MATCH,SIGNED,2026-06-30,,VAC-030,Analis Supply Chain,PLN UIP Sulawesi,Makassar,1
REG-2026-06218,dianazulai230@pln.co.id,TES-AKD-2026-05600,VAC-048,98.4,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06219,syahrinima773@outlook.com,TES-AKD-2026-05601,VAC-011,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06220,ellislaksm176@yahoo.com,TES-AKD-2026-05602,VAC-002,96.8,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06221,gilangmarp289@yahoo.com,TES-AKD-2026-05603,VAC-005,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06222,emasprayog931@outlook.com,TES-AKD-2026-05604,VAC-036,66.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06223,raisahanda86@gmail.com,TES-AKD-2026-05605,VAC-003,67.5,MODERATE_MATCH,SIGNED,2026-04-26,,VAC-003,Engineer Pemeliharaan,PLN UID Jawa Timur,Surabaya,1
REG-2026-06224,raisapurwa994@yahoo.com,TES-AKD-2026-05606,VAC-006,70.0,MODERATE_MATCH,REJECTED,,PERSONAL_REASON,,,,,1
REG-2026-06225,emilmahend645@yahoo.com,TES-AKD-2026-05607,VAC-009,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06226,vanesafuji303@pln.co.id,TES-AKD-2026-05608,VAC-001,100.0,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06227,irianautam182@pln.co.id,TES-AKD-2026-05609,VAC-005,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06228,hanaharyan426@outlook.com,TES-AKD-2026-05610,VAC-004,68.1,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06229,kacungdong281@gmail.com,TES-AKD-2026-05611,VAC-002,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06230,lukmanwahy404@gmail.com,TES-AKD-2026-05612,VAC-001,68.5,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06231,radenprata13@gmail.com,,VAC-001,45.0,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06232,sadinapadm765@yahoo.com,TES-AKD-2026-05613,VAC-038,63.7,LOW_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06233,nadinefuji825@pln.co.id,TES-AKD-2026-05614,VAC-030,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06234,bellaoktav866@gmail.com,TES-AKD-2026-05615,VAC-002,64.0,LOW_MATCH,SIGNED,2026-04-30,,VAC-002,Engineer Energi Terbarukan,PLN UID Jawa Barat,Bandung,1
REG-2026-06235,cemetimand214@gmail.com,TES-AKD-2026-05616,VAC-015,98.6,STRONG_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06236,cemanipang214@gmail.com,TES-AKD-2026-05617,VAC-021,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06237,aurorazula142@outlook.com,TES-AKD-2026-05618,VAC-003,70.0,MODERATE_MATCH,NOT_OFFERED,,,,,,,1
REG-2026-06238,darmajipra421@pln.co.id,TES-AKD-2026-05619,VAC-009,96.5,STRONG_MATCH,NOT_OFFERED,,,,,,,1
