candidate_id,batch_id,candidate_name,gender,dob,age,domisili,pendidikan,universitas,jurusan,ipk,pengalaman_kerja_tahun,sertifikasi,source_recruitment
C02550,B090,"drg. Fitria Uwais, M.M.",Male,2004-08-15,22,Bandung,S1,Universitas Sebelas Maret,Teknik Mesin,3.97,1,None,Campus Hiring
C02551,B091,"Siska Adriansyah, S.Pt",Male,2005-09-16,21,Medan,S1,Universitas Airlangga,Teknik Sipil,3.69,0,None,Campus Hiring
C02552,B090,Shakila Sitorus,Male,2002-08-27,24,Jakarta,S1,Universitas Brawijaya,Hukum,3.95,0,TOEFL,Reguler
C02553,B090,Dt. Ega Aryani,Female,2001-01-08,25,Medan,S1,Universitas Sebelas Maret,Teknik Elektro,3.2,0,None,Campus Hiring
C02554,B092,"T. Nalar Suryatmi, M.Pd",Female,2004-07-24,22,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.72,2,TOEFL,Reguler
C02555,B090,R.A. Winda Hutapea,Female,2004-07-08,22,Jakarta,S1,Universitas Brawijaya,Teknik Industri,3.96,2,None,Reguler
C02556,B090,dr. Unjani Hakim,Female,2002-05-06,24,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.61,0,None,BUMN Bersama
C02557,B092,Ir. Galih Habibi,Male,2003-09-23,23,Balikpapan,S1,Universitas Sebelas Maret,Teknik Industri,3.45,0,AK3,BUMN Bersama
C02558,B092,Harjo Utama,Male,2002-12-05,24,Jakarta,S1,Universitas Brawijaya,Akuntansi,3.74,1,TOEFL,Reguler
C02559,B090,Raina Gunarto,Female,2005-10-10,21,Bandung,S1,Universitas Brawijaya,Teknik Elektro,3.24,3,None,Campus Hiring
C02560,B091,Karimah Natsir,Female,2005-01-23,21,Balikpapan,S1,Universitas Padjadjaran,Ilmu Komunikasi,3.11,0,None,BUMN Bersama
C02561,B091,"Kurnia Hidayat, M.Pd",Male,2001-05-27,25,Balikpapan,S1,Universitas Padjadjaran,Psikologi,3.36,0,None,Reguler
C02562,B092,"Vicky Putra, S.E.I",Male,2003-08-25,23,Jakarta,S1,Universitas Diponegoro,Teknik Mesin,3.59,0,None,Job Fair Kampus
C02563,B090,Halima Namaga,Female,2004-05-27,22,Pontianak,S1,Universitas Brawijaya,Teknik Industri,3.59,1,None,Job Fair Kampus
C02564,B091,Martaka Kuswandari,Male,2001-11-25,25,Makassar,S1,Universitas Brawijaya,Teknik Mesin,3.55,0,Google Data Analytics,Campus Hiring
C02565,B092,"Umi Prastuti, S.Kom",Male,2004-10-06,22,Bandung,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,2.87,0,None,Job Fair Kampus
C02566,B090,"H. Prabawa Prasetyo, S.Psi",Female,2004-04-03,22,Bandung,S1,Universitas Sebelas Maret,Hukum,3.74,1,None,Reguler
C02567,B092,Hasna Mardhiyah,Male,1999-08-02,27,Yogyakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Sipil,3.67,0,None,Career Expo
C02568,B090,"Indra Saefullah, S.Gz",Female,2004-12-11,22,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,2.95,0,Google Data Analytics,Reguler
C02569,B092,Hardana Situmorang,Male,2005-01-21,21,Palembang,S1,Telkom University,Teknik Industri,3.04,0,AK3,Reguler
C02570,B092,Nova Mardhiyah,Male,2004-11-10,22,Makassar,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.7,2,None,Reguler
C02571,B090,R. Jarwadi Nasyidah,Female,2002-06-25,24,Medan,S1,Telkom University,Teknik Elektro,3.49,1,TOEFL,Reguler
C02572,B090,"Rudi Nasyidah, S.Pd",Male,2003-12-03,23,Medan,S1,Universitas Sebelas Maret,Teknik Sipil,3.97,0,None,Reguler
C02573,B092,Raina Uwais,Female,2005-02-09,21,Jakarta,S1,Universitas Gadjah Mada,Ilmu Komunikasi,3.76,1,None,Reguler
C02574,B091,"Ir. Warsita Haryanto, S.Kom",Female,2002-06-17,24,Medan,S1,Universitas Gadjah Mada,Teknik Mesin,3.41,2,None,Reguler
C02575,B092,Clara Hutapea,Female,2003-08-23,23,Makassar,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.23,1,AK3,Career Expo
C02576,B092,Elma Suwarno,Male,2003-05-23,23,Yogyakarta,S1,Telkom University,Psikologi,3.27,0,AK3,Reguler
C02577,B091,Balangga Marbun,Female,2003-01-02,23,Surabaya,S1,Universitas Padjadjaran,Teknik Industri,3.16,0,None,BUMN Bersama
C02578,B090,Carla Maulana,Female,2003-06-26,23,Balikpapan,S1,Universitas Airlangga,Teknik Industri,3.88,1,Google Data Analytics,Campus Hiring
C02579,B092,Eka Putra,Female,2005-02-05,21,Medan,S1,Universitas Diponegoro,Teknik Sipil,3.77,0,None,Reguler
C02580,B091,Ir. Ajimin Sihombing,Female,2005-07-02,21,Surabaya,S1,Universitas Diponegoro,Teknik Informatika,3.36,1,None,Reguler
C02581,B091,Sabrina Namaga,Male,2003-02-23,23,Jakarta,S1,Institut Teknologi Sepuluh Nopember,Teknik Mesin,2.96,0,None,Career Expo
C02582,B092,Jasmani Situmorang,Female,2004-11-20,22,Surabaya,S1,Universitas Brawijaya,Teknik Informatika,3.47,0,None,Campus Hiring
C02583,B090,Maimunah Yuliarti,Male,2003-08-19,23,Yogyakarta,S1,Telkom University,Ilmu Komunikasi,3.64,0,CCNA,Job Fair Kampus
C02584,B091,Erik Nainggolan,Female,2000-12-17,26,Bandung,S1,Universitas Brawijaya,Manajemen,3.65,0,None,Job Fair Kampus
C02585,B090,Ajimin Pradipta,Male,2003-02-17,23,Jakarta,S1,Universitas Gadjah Mada,Teknik Mesin,3.06,2,AWS CCP,Reguler
C02586,B091,"Drs. Septi Sitorus, S.Farm",Male,2003-02-15,23,Yogyakarta,S1,Institut Teknologi Bandung,Teknik Sipil,3.13,1,CCNA,Reguler
C02587,B090,dr. Safina Yuliarti,Female,2005-03-18,21,Jakarta,S1,Universitas Airlangga,Teknik Informatika,2.81,0,None,Career Expo
C02588,B091,"Tgk. Jayeng Rahayu, M.TI.",Male,2002-10-06,24,Pontianak,S1,Universitas Airlangga,Sistem Informasi,3.0,0,CCNA,Campus Hiring
C02589,B092,"Drs. Maimunah Haryanti, S.Pd",Male,2003-07-16,23,Medan,S1,Universitas Diponegoro,Teknik Sipil,3.06,0,AK3,Job Fair Kampus
C02590,B092,R. Widya Samosir,Female,2004-03-23,22,Pontianak,S1,Universitas Gadjah Mada,Teknik Mesin,2.9,1,AWS CCP,Reguler
C02591,B090,Paiman Rajata,Male,2004-01-16,22,Yogyakarta,S1,Universitas Sebelas Maret,Teknik Mesin,3.26,0,Google Data Analytics,Campus Hiring
C02592,B092,Jayadi Wahyudin,Female,1997-06-07,29,Semarang,S1,Universitas Indonesia,Akuntansi,3.96,0,None,Reguler
C02593,B091,Vera Hardiansyah,Male,2005-08-08,21,Semarang,S1,Institut Teknologi Sepuluh Nopember,Teknik Informatika,3.36,3,Google Data Analytics,BUMN Bersama
C02594,B090,Garan Suryono,Male,1997-10-16,29,Balikpapan,S1,Universitas Airlangga,Hukum,2.86,2,AWS CCP,Reguler
C02595,B091,Eli Safitri,Female,2002-06-20,24,Balikpapan,S1,Institut Teknologi Bandung,Sistem Informasi,2.8,0,None,Reguler
C02596,B092,Narji Nasyiah,Male,2002-11-16,24,Pontianak,S1,Universitas Diponegoro,Teknik Mesin,3.22,2,None,BUMN Bersama
C02597,B090,Elvina Natsir,Female,2002-01-05,24,Pontianak,S1,Universitas Sebelas Maret,Teknik Elektro,3.67,1,CCNA,Reguler
C02598,B091,"Hj. Wulan Mangunsong, S.E.",Female,2003-10-01,23,Balikpapan,S1,Universitas Sebelas Maret,Teknik Mesin,2.87,0,None,Reguler
C02599,B090,Bambang Gunarto,Female,1999-08-11,27,Jakarta,S2,Institut Teknologi Bandung,Sistem Informasi,3.33,0,TOEFL,Reguler
C02600,B091,Ratih Mahendra,Female,2003-08-11,23,Pontianak,S2,Universitas Airlangga,Teknik Informatika,3.49,0,None,Reguler
C02601,B090,Hana Uwais,Female,2002-08-06,24,Palembang,S1,Universitas Gadjah Mada,Psikologi,3.33,0,None,BUMN Bersama
C02602,B090,Danang Purwanti,Male,2002-02-10,24,Semarang,S1,Universitas Sebelas Maret,Manajemen,3.12,0,TOEFL,BUMN Bersama
C02603,B091,"Ami Widiastuti, S.Psi",Female,1999-03-04,27,Yogyakarta,S1,Telkom University,Teknik Industri,3.84,0,Google Data Analytics,BUMN Bersama
C02604,B091,Dalima Wahyudin,Male,2003-12-25,23,Balikpapan,S1,Universitas Sebelas Maret,Psikologi,3.61,0,TOEFL,Campus Hiring
C02605,B092,Puput Marpaung,Female,2002-08-09,24,Palembang,S1,Universitas Brawijaya,Teknik Elektro,3.57,0,AWS CCP,Reguler
C02606,B091,T. Banawi Dongoran,Male,2003-10-08,23,Semarang,S1,Universitas Brawijaya,Teknik Industri,3.37,0,None,Reguler
C02607,B092,Najwa Maulana,Male,2000-02-14,26,Surabaya,S1,Universitas Diponegoro,Hukum,3.98,1,AWS CCP,Reguler
C02608,B091,Jamalia Mangunsong,Male,2004-01-10,22,Bandung,S1,Universitas Sebelas Maret,Sistem Informasi,3.81,1,None,Job Fair Kampus
C02609,B090,Okta Palastri,Male,1997-12-19,29,Semarang,S1,Universitas Gadjah Mada,Teknik Elektro,3.36,1,None,Reguler
C02610,B092,Tgk. Marsudi Sihombing,Female,2005-06-13,21,Jakarta,S1,Institut Teknologi Bandung,Manajemen,3.46,3,None,Campus Hiring
C02611,B090,Icha Pertiwi,Female,2001-02-12,25,Palembang,S1,Universitas Padjadjaran,Sistem Informasi,2.82,0,TOEFL,Job Fair Kampus
C02612,B090,"Cakrajiya Pratiwi, M.M.",Male,2000-06-16,26,Semarang,S1,Institut Teknologi Bandung,Manajemen,3.04,0,CCNA,Reguler
C02613,B092,Shakila Kusumo,Male,2000-07-11,26,Balikpapan,S1,Universitas Diponegoro,Teknik Mesin,3.54,1,TOEFL,BUMN Bersama
C02614,B091,"Natalia Gunarto, S.E.I",Female,2000-08-27,26,Jakarta,S1,Institut Teknologi Bandung,Administrasi Bisnis,3.4,0,CCNA,Reguler
C02615,B092,"Kusuma Latupono, S.Pd",Female,2001-04-28,25,Bandung,S1,Universitas Brawijaya,Teknik Elektro,3.99,1,CCNA,Reguler
C02616,B092,Himawan Safitri,Female,2002-02-22,24,Makassar,S1,Universitas Padjadjaran,Psikologi,3.02,0,None,Reguler
C02617,B090,"R.A. Melinda Tamba, S.Pt",Female,2001-05-27,25,Balikpapan,S1,Universitas Padjadjaran,Teknik Sipil,3.31,0,None,Reguler
C02618,B091,Amelia Sudiati,Female,2003-05-06,23,Yogyakarta,S1,Universitas Indonesia,Teknik Sipil,3.67,2,TOEFL,Campus Hiring
C02619,B091,"Dagel Padmasari, M.TI.",Male,2003-12-09,23,Semarang,S1,Institut Teknologi Sepuluh Nopember,Manajemen,3.49,0,TOEFL,Job Fair Kampus
C02620,B091,Purwa Setiawan,Male,2004-10-26,22,Surabaya,S1,Institut Teknologi Bandung,Teknik Industri,3.15,1,None,Campus Hiring
C02621,B090,Ajimin Hutasoit,Female,2003-08-03,23,Makassar,S1,Universitas Padjadjaran,Sistem Informasi,3.27,0,None,Reguler
C02622,B092,drg. Murti Winarsih,Male,2002-02-13,24,Palembang,S1,Universitas Brawijaya,Administrasi Bisnis,3.9,0,Google Data Analytics,BUMN Bersama
C02623,B092,Kambali Wijaya,Female,1999-08-24,27,Palembang,S1,Institut Teknologi Bandung,Teknik Industri,3.47,2,None,Campus Hiring
C02624,B090,Joko Simanjuntak,Female,2000-03-19,26,Bandung,S1,Universitas Brawijaya,Teknik Sipil,3.24,2,None,Campus Hiring
C02625,B092,Ir. Oni Hakim,Female,2002-10-18,24,Yogyakarta,S1,Universitas Gadjah Mada,Teknik Mesin,3.0,0,None,Campus Hiring
C02626,B092,"Gatra Widodo, S.E.I",Female,2002-07-20,24,Balikpapan,S1,Universitas Padjadjaran,Teknik Informatika,3.74,0,None,Reguler
C02627,B092,"Zulaikha Aryani, S.I.Kom",Female,2004-07-28,22,Bandung,S1,Universitas Diponegoro,Manajemen,3.1,1,None,Campus Hiring
C02628,B091,Kasiyah Budiman,Male,1996-04-08,30,Balikpapan,S1,Universitas Diponegoro,Akuntansi,3.6,0,None,Reguler
C02629,B092,Jelita Tampubolon,Female,2003-08-11,23,Palembang,S1,Universitas Indonesia,Sistem Informasi,3.21,0,None,Reguler
C02630,B091,Melinda Purwanti,Female,1999-06-15,27,Makassar,S1,Telkom University,Ilmu Komunikasi,3.86,0,None,Campus Hiring
C02631,B092,Darijan Handayani,Male,2002-06-12,24,Semarang,S1,Institut Teknologi Sepuluh Nopember,Psikologi,3.77,2,None,Job Fair Kampus
C02632,B091,"Lidya Handayani, S.Pd",Female,2001-12-18,25,Surabaya,S1,Universitas Airlangga,Teknik Sipil,3.93,0,None,Reguler
C02633,B090,Reksa Anggraini,Male,2002-12-19,24,Palembang,S1,Telkom University,Administrasi Bisnis,3.17,0,None,Job Fair Kampus
C02634,B092,"Lidya Mandala, M.Farm",Male,2002-07-26,24,Medan,S1,Universitas Indonesia,Ilmu Komunikasi,3.38,0,TOEFL,Reguler
C02635,B090,Puti Dinda Pranowo,Female,2002-10-02,24,Makassar,S2,Universitas Indonesia,Teknik Elektro,3.53,0,None,Job Fair Kampus
C02636,B091,Nabila Novitasari,Female,2000-12-22,26,Makassar,S2,Universitas Gadjah Mada,Akuntansi,2.92,0,None,Job Fair Kampus
C02637,B090,Bella Rahayu,Female,2002-10-02,24,Yogyakarta,S1,Universitas Diponegoro,Teknik Sipil,3.3,1,None,Reguler
C02638,B092,"dr. Bakidin Ardianto, S.Farm",Female,2003-07-07,23,Medan,S2,Institut Teknologi Bandung,Teknik Mesin,3.43,1,None,Job Fair Kampus
C02639,B091,"Vinsen Saputra, S.Farm",Female,2004-04-22,22,Makassar,S1,Universitas Airlangga,Teknik Sipil,3.18,0,Google Data Analytics,Job Fair Kampus
C02640,B092,Kala Hariyah,Female,2005-05-06,21,Medan,S1,Institut Teknologi Bandung,Teknik Sipil,3.39,0,None,Job Fair Kampus
C02641,B091,"Qori Mandala, S.Kom",Male,2001-04-06,25,Pontianak,S1,Universitas Brawijaya,Teknik Informatika,2.83,1,None,Reguler
C02642,B091,Rafi Wibowo,Male,2005-10-01,21,Medan,S1,Institut Teknologi Sepuluh Nopember,Teknik Elektro,3.93,1,None,Career Expo
C02643,B092,Puspa Lestari,Female,2002-04-16,24,Makassar,S1,Universitas Gadjah Mada,Teknik Sipil,3.33,0,None,Reguler
C02644,B090,Ridwan Sihombing,Female,2003-02-10,23,Palembang,S1,Universitas Indonesia,Teknik Elektro,3.21,0,TOEFL,Campus Hiring
C02645,B092,"Ir. Ilsa Lailasari, M.Pd",Male,2002-03-15,24,Bandung,S1,Institut Teknologi Sepuluh Nopember,Manajemen,3.86,4,Google Data Analytics,Reguler
C02646,B091,"Malika Prasetyo, S.Ked",Male,2002-07-06,24,Medan,S1,Universitas Sebelas Maret,Sistem Informasi,3.02,0,None,Reguler
C02647,B090,"Dt. Candra Saptono, S.Pd",Male,2004-10-03,22,Semarang,S1,Universitas Brawijaya,Ilmu Komunikasi,3.9,2,TOEFL,Reguler
C02648,B092,"Rafid Usada, M.Kom.",Female,2003-04-19,23,Bandung,S1,Universitas Diponegoro,Hukum,3.76,0,None,Job Fair Kampus
C02649,B091,Martani Widiastuti,Female,1998-03-06,28,Medan,S1,Telkom University,Sistem Informasi,2.91,0,None,Reguler
C02650,B092,Lidya Nugroho,Female,2004-05-07,22,Pontianak,S1,Universitas Padjadjaran,Teknik Sipil,3.51,0,None,Reguler
C02651,B090,Shakila Yuliarti,Male,2002-08-21,24,Medan,S1,Universitas Gadjah Mada,Teknik Industri,3.35,0,None,Campus Hiring
C02652,B092,Alambana Lazuardi,Female,1999-06-22,27,Balikpapan,S1,Universitas Airlangga,Teknik Elektro,3.06,1,None,Campus Hiring
C02653,B091,"T. Jumadi Hidayat, M.Ak",Male,2002-04-21,24,Makassar,S1,Universitas Brawijaya,Hukum,3.86,0,None,Reguler
C02654,B090,"Karen Prastuti, M.Kom.",Female,2004-03-18,22,Yogyakarta,S1,Universitas Padjadjaran,Teknik Industri,3.57,1,None,Job Fair Kampus
C02655,B090,drg. Hana Utami,Female,2003-11-14,23,Bandung,S1,Universitas Airlangga,Ilmu Komunikasi,3.16,0,None,Reguler
C02656,B091,"Jaswadi Lazuardi, S.I.Kom",Male,2003-08-07,23,Bandung,S1,Universitas Brawijaya,Teknik Elektro,3.28,1,TOEFL,Reguler
C02657,B090,H. Kamal Budiyanto,Female,1999-07-11,27,Semarang,S1,Institut Teknologi Sepuluh Nopember,Akuntansi,3.34,0,None,Reguler
C02658,B090,"Tgk. Elisa Prastuti, S.Gz",Female,2001-09-09,25,Surabaya,S1,Universitas Airlangga,Teknik Elektro,2.91,0,None,Reguler
C02659,B091,Galuh Hariyah,Female,2000-04-15,26,Yogyakarta,S1,Universitas Indonesia,Teknik Mesin,3.14,0,CCNA,Reguler
C02660,B091,"Diana Tamba, S.E.",Male,2004-08-02,22,Pontianak,S1,Universitas Sebelas Maret,Teknik Mesin,2.97,1,None,Job Fair Kampus
C02661,B090,Empluk Tarihoran,Female,2002-03-10,24,Pontianak,S1,Universitas Airlangga,Administrasi Bisnis,2.84,0,TOEFL,Campus Hiring
C02662,B091,Siska Tamba,Female,2002-03-18,24,Pontianak,S1,Universitas Airlangga,Teknik Industri,3.04,1,None,Campus Hiring
C02663,B092,Elvin Siregar,Male,2002-11-10,24,Jakarta,S1,Universitas Brawijaya,Psikologi,3.41,0,None,Reguler
C02664,B090,Ir. Waluyo Hutagalung,Female,2003-05-23,23,Pontianak,S1,Universitas Diponegoro,Teknik Industri,3.05,2,None,Reguler
C02665,B091,Sutan Pranata Utami,Female,1999-01-17,27,Palembang,S1,Universitas Gadjah Mada,Teknik Informatika,3.49,0,AK3,Reguler
C02666,B091,Prakosa Kuswoyo,Male,2004-03-11,22,Yogyakarta,S1,Universitas Padjadjaran,Teknik Mesin,3.91,0,Google Data Analytics,Campus Hiring
C02667,B092,R. Puji Sinaga,Male,2003-01-24,23,Semarang,S1,Universitas Diponegoro,Psikologi,3.57,0,Google Data Analytics,BUMN Bersama
C02668,B090,"dr. Yunita Sihombing, S.T.",Female,2003-01-12,23,Bandung,S1,Universitas Sebelas Maret,Teknik Sipil,2.86,1,None,Campus Hiring
C02669,B091,"Nalar Tarihoran, S.IP",Male,2003-09-13,23,Makassar,S1,Telkom University,Administrasi Bisnis,3.96,0,None,Reguler
C02670,B090,Drs. Garan Megantara,Female,2000-04-22,26,Bandung,S1,Universitas Sebelas Maret,Administrasi Bisnis,3.95,1,TOEFL,Reguler
C02671,B091,Cahyo Maryati,Male,2004-05-09,22,Semarang,S1,Universitas Indonesia,Teknik Informatika,3.45,3,None,Reguler
C02672,B091,Kasiyah Laksita,Male,2004-07-19,22,Semarang,S1,Universitas Brawijaya,Teknik Mesin,3.96,1,TOEFL,Job Fair Kampus
C02673,B092,Jasmin Marpaung,Male,2005-11-06,21,Balikpapan,S1,Universitas Airlangga,Teknik Elektro,3.02,0,None,Reguler
C02674,B090,Darimin Mangunsong,Male,2003-04-03,23,Semarang,S1,Universitas Indonesia,Manajemen,3.15,1,None,Campus Hiring
C02675,B090,Sutan Radika Nainggolan,Male,2004-01-06,22,Surabaya,S1,Institut Teknologi Bandung,Teknik Informatika,3.8,1,None,Reguler
C02676,B091,"Dr. Luwes Novitasari, M.Pd",Male,1999-04-04,27,Pontianak,S1,Institut Teknologi Bandung,Teknik Industri,2.81,0,None,Reguler
C02677,B092,"Puspa Latupono, S.Farm",Male,1998-07-28,28,Yogyakarta,S1,Universitas Diponegoro,Teknik Mesin,3.44,1,None,Reguler
C02678,B092,Citra Latupono,Female,2005-02-11,21,Bandung,S1,Universitas Brawijaya,Teknik Industri,3.97,0,None,Job Fair Kampus
C02679,B091,"R. Anita Kuswandari, S.I.Kom",Female,2005-08-05,21,Jakarta,S1,Institut Teknologi Bandung,Teknik Mesin,3.55,2,TOEFL,Job Fair Kampus
C02680,B090,Shakila Tarihoran,Male,2000-09-24,26,Surabaya,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.0,1,None,Campus Hiring
C02681,B090,Rendy Handayani,Male,2003-10-28,23,Semarang,S1,Universitas Gadjah Mada,Manajemen,3.62,0,AK3,Reguler
C02682,B090,Drs. Vanesa Siregar,Female,2003-06-05,23,Bandung,S1,Universitas Indonesia,Teknik Elektro,3.32,2,TOEFL,Job Fair Kampus
C02683,B092,Nyana Sihombing,Male,2002-12-07,24,Bandung,S1,Universitas Padjadjaran,Teknik Industri,3.34,0,None,Job Fair Kampus
C02684,B091,Panca Lazuardi,Female,2001-12-18,25,Medan,S1,Universitas Indonesia,Teknik Mesin,3.2,2,None,Career Expo
C02685,B092,Cagak Megantara,Male,2003-04-25,23,Bandung,S1,Universitas Brawijaya,Teknik Mesin,3.62,0,CCNA,Reguler
C02686,B092,"Ghaliyati Samosir, S.E.I",Male,2004-11-01,22,Bandung,S1,Institut Teknologi Bandung,Teknik Mesin,3.6,0,None,Reguler
C02687,B090,Cager Hutapea,Female,2005-05-17,21,Makassar,S1,Institut Teknologi Bandung,Teknik Informatika,3.08,0,None,Reguler
C02688,B091,Shakila Kusumo,Female,2002-01-24,24,Makassar,S2,Universitas Padjadjaran,Sistem Informasi,3.13,1,None,Reguler
C02689,B092,Ajiman Laksmiwati,Male,2003-12-01,23,Pontianak,S1,Universitas Brawijaya,Teknik Mesin,3.09,0,TOEFL,Campus Hiring
C02690,B091,"dr. Artanto Napitupulu, S.IP",Male,2005-12-18,21,Surabaya,S1,Universitas Indonesia,Manajemen,3.79,0,None,Reguler
C02691,B091,Putu Wahyuni,Male,2000-09-01,26,Surabaya,S1,Universitas Diponegoro,Teknik Informatika,2.85,1,None,Reguler
C02692,B090,Drs. Asmuni Halimah,Female,2002-05-28,24,Palembang,S1,Universitas Diponegoro,Akuntansi,3.45,1,CCNA,Career Expo
C02693,B091,Upik Ramadan,Female,1999-09-13,27,Yogyakarta,S1,Institut Teknologi Bandung,Administrasi Bisnis,3.34,1,TOEFL,Reguler
C02694,B092,Atmaja Sihombing,Female,2002-02-08,24,Bandung,S1,Universitas Indonesia,Sistem Informasi,4.0,0,CCNA,Reguler
C02695,B092,"Adikara Kuswoyo, S.IP",Female,2002-08-26,24,Pontianak,S1,Universitas Airlangga,Psikologi,2.96,0,TOEFL,Job Fair Kampus
C02696,B092,R.A. Rini Pangestu,Male,2003-10-05,23,Makassar,S1,Universitas Brawijaya,Psikologi,3.71,0,None,Career Expo
C02697,B092,Mumpuni Tampubolon,Male,2002-05-23,24,Surabaya,S1,Universitas Brawijaya,Manajemen,3.35,0,None,Career Expo
C02698,B092,Bakijan Maulana,Male,2005-06-21,21,Pontianak,S1,Universitas Sebelas Maret,Sistem Informasi,3.37,0,None,Job Fair Kampus
C02699,B090,"Tgk. Ratna Tampubolon, S.I.Kom",Female,2004-08-06,22,Makassar,S1,Institut Teknologi Bandung,Teknik Mesin,3.0,0,CCNA,Reguler
C02700,B092,Sabar Mardhiyah,Male,2002-07-22,24,Palembang,S1,Universitas Diponegoro,Sistem Informasi,3.44,1,None,Campus Hiring
C02701,B090,"H. Luwar Permadi, M.TI.",Male,2002-04-11,24,Semarang,S1,Telkom University,Psikologi,2.89,1,AK3,Reguler
C02702,B092,Puti Cinthia Prastuti,Female,2003-03-16,23,Jakarta,S1,Universitas Padjadjaran,Teknik Mesin,3.56,1,None,Reguler
C02703,B092,"Dt. Karsana Pratama, S.Kom",Female,2004-05-25,22,Medan,S1,Universitas Padjadjaran,Teknik Sipil,3.63,1,None,Campus Hiring
C02704,B090,Ella Nasyiah,Female,2004-07-07,22,Semarang,S1,Institut Teknologi Sepuluh Nopember,Teknik Informatika,3.24,0,None,Reguler
C02705,B090,Olga Januar,Female,2003-12-04,23,Yogyakarta,S1,Universitas Gadjah Mada,Administrasi Bisnis,2.9,2,None,Reguler
C02706,B091,Viman Mayasari,Female,2004-10-11,22,Balikpapan,S1,Universitas Sebelas Maret,Teknik Sipil,3.66,0,None,Campus Hiring
C02707,B091,"Dr. Karimah Rahmawati, S.E.",Female,2003-09-04,23,Palembang,S1,Universitas Diponegoro,Akuntansi,3.7,0,TOEFL,Reguler
C02708,B090,Samiah Kurniawan,Female,2002-05-06,24,Semarang,S1,Universitas Airlangga,Teknik Informatika,3.06,3,CCNA,Campus Hiring
C02709,B091,Rafid Thamrin,Female,2003-11-19,23,Makassar,S1,Universitas Airlangga,Hukum,3.77,0,None,BUMN Bersama
C02710,B090,Lintang Prabowo,Male,2001-04-28,25,Semarang,S1,Institut Teknologi Bandung,Teknik Informatika,3.21,0,None,Career Expo
C02711,B091,Sutan Hasim Kusumo,Male,2004-12-07,22,Yogyakarta,S1,Universitas Padjadjaran,Akuntansi,3.98,1,CCNA,Reguler
C02712,B091,"Tgk. Bancar Hastuti, S.IP",Female,2002-11-27,24,Bandung,S1,Universitas Diponegoro,Manajemen,3.56,0,None,Reguler
C02713,B092,R.M. Jumari Tarihoran,Female,2005-01-13,21,Makassar,S1,Universitas Diponegoro,Ilmu Komunikasi,3.53,1,Google Data Analytics,Reguler
C02714,B091,"Irma Puspita, S.Gz",Male,2003-08-20,23,Palembang,S1,Universitas Indonesia,Administrasi Bisnis,3.82,0,None,Reguler
C02715,B091,Gamanto Lailasari,Male,2005-03-11,21,Jakarta,S1,Universitas Diponegoro,Sistem Informasi,3.71,3,None,BUMN Bersama
C02716,B091,Harsana Suryono,Male,2002-10-18,24,Surabaya,S1,Institut Teknologi Bandung,Teknik Informatika,3.47,3,Google Data Analytics,Reguler
C02717,B090,Rahayu Saragih,Female,2004-01-28,22,Makassar,S1,Universitas Sebelas Maret,Teknik Industri,3.85,1,None,BUMN Bersama
C02718,B091,"Saadat Handayani, S.H.",Male,2004-05-27,22,Semarang,S1,Universitas Brawijaya,Teknik Sipil,3.0,0,TOEFL,Campus Hiring
C02719,B090,dr. Elvin Aryani,Female,2005-06-19,21,Pontianak,S1,Telkom University,Teknik Informatika,3.13,1,AWS CCP,Campus Hiring
C02720,B092,Sabri Hidayat,Female,2004-08-23,22,Medan,S1,Universitas Airlangga,Ilmu Komunikasi,3.4,0,TOEFL,Campus Hiring
C02721,B090,"Dr. Shania Uwais, S.E.",Male,2003-07-01,23,Pontianak,S1,Institut Teknologi Sepuluh Nopember,Sistem Informasi,3.53,1,TOEFL,Campus Hiring
C02722,B091,Mursita Lestari,Female,2005-05-27,21,Palembang,S1,Institut Teknologi Bandung,Ilmu Komunikasi,3.85,0,None,Job Fair Kampus
C02723,B090,"Bala Widodo, M.M.",Female,2002-07-14,24,Makassar,S1,Universitas Padjadjaran,Ilmu Komunikasi,2.82,0,None,Career Expo
C02724,B091,Ir. Murti Hutasoit,Male,2005-02-17,21,Yogyakarta,S1,Universitas Diponegoro,Teknik Industri,3.9,0,None,Career Expo
C02725,B090,Cakrabirawa Widodo,Male,2000-06-19,26,Semarang,S1,Universitas Airlangga,Teknik Informatika,3.29,0,None,Reguler
