kandidat_id,hubungan_keluarga,alamat,no_telp,pekerjaan
167577,Suami,Jl. Mawar No. 132,080471354514,Ibu Rumah Tangga
167578,Suami,Jl. Ahmad Yani No. 134,081398667501,Petani
167578,Kakak,Jl. Diponegoro No. 39,081081899360,Pensiunan
167579,Wali,Jl. Diponegoro No. 116,085377759837,Karyawan Swasta
167580,Wali,Jl. Diponegoro No. 157,081837954612,Pensiunan
167581,Suami,Jl. Kenanga No. 193,084566594133,Buruh
167582,Istri,Jl. Gatot Subroto No. 164,083574816495,Wiraswasta
167583,Wali,Jl. Diponegoro No. 149,088868539173,Guru
167585,Adik,Jl. Merdeka No. 4,089328092399,PNS
167585,Wali,Jl. Melati No. 155,083080021678,Petani
167587,Adik,Jl. Flamboyan No. 189,082977075369,Karyawan Swasta
167587,Wali,Jl. Kenanga No. 22,087813158631,Ibu Rumah Tangga
167590,Ayah,Jl. Veteran No. 126,083992752670,PNS
167593,Ayah,Jl. Pahlawan No. 25,081737609427,Petani
167594,Ibu,Jl. Sudirman No. 181,082092833852,PNS
167595,Suami,Jl. Cempaka No. 107,089782860607,Guru
167595,Wali,Jl. Flamboyan No. 3,084433853765,Pensiunan
167596,Kakak,Jl. Flamboyan No. 58,087732786372,Karyawan Swasta
167597,Istri,Jl. Kartini No. 35,084357950706,Karyawan Swasta
167600,Istri,Jl. Kenanga No. 163,086443258360,Ibu Rumah Tangga
167601,Suami,Jl. Flamboyan No. 22,086772989640,Wiraswasta
167604,Adik,Jl. Ahmad Yani No. 75,081975241972,Ibu Rumah Tangga
167604,Kakak,Jl. Ahmad Yani No. 199,083113599224,Buruh
167605,Wali,Jl. Kenanga No. 125,083501616896,Karyawan Swasta
167607,Adik,Jl. Mawar No. 96,087865990765,Petani
167607,Ayah,Jl. Flamboyan No. 166,081024304002,Petani
167612,Wali,Jl. Veteran No. 124,086799542007,Petani
167615,Ibu,Jl. Gatot Subroto No. 80,086446298935,PNS
167618,Suami,Jl. Sudirman No. 38,080971544426,Ibu Rumah Tangga
167618,Ibu,Jl. Diponegoro No. 184,088550333693,Wiraswasta
167619,Kakak,Jl. Kartini No. 25,080256713065,PNS
167619,Ayah,Jl. Ahmad Yani No. 183,085499499768,Wiraswasta
167620,Ayah,Jl. Sudirman No. 167,082277352695,Buruh
167620,Wali,Jl. Flamboyan No. 3,085296043847,Ibu Rumah Tangga
167621,Ayah,Jl. Merdeka No. 10,086257031676,Guru
167624,Ayah,Jl. Ahmad Yani No. 133,081347432087,Karyawan Swasta
167626,Istri,Jl. Flamboyan No. 56,087014088371,PNS
167627,Kakak,Jl. Mawar No. 72,089392653861,Karyawan Swasta
167628,Adik,Jl. Diponegoro No. 82,088215458536,Guru
167631,Ayah,Jl. Mawar No. 180,083182175193,Petani
167632,Suami,Jl. Kenanga No. 155,088449075113,Wiraswasta
167632,Ayah,Jl. Gatot Subroto No. 133,086634912263,Guru
167634,Istri,Jl. Anggrek No. 43,084787884749,Guru
167635,Istri,Jl. Pahlawan No. 172,088350804076,Buruh
167637,Suami,Jl. Pahlawan No. 157,084423837514,Guru
167639,Ibu,Jl. Melati No. 139,082953701561,Petani
167639,Kakak,Jl. Cempaka No. 60,088970302173,Guru
167640,Wali,Jl. Gatot Subroto No. 92,088260738672,Wiraswasta
167641,Wali,Jl. Merdeka No. 1,083946600116,Guru
167641,Istri,Jl. Ahmad Yani No. 15,088028603125,Wiraswasta
167644,Suami,Jl. Kenanga No. 74,084037934876,Ibu Rumah Tangga
167644,Adik,Jl. Melati No. 5,083318241704,Guru
167645,Suami,Jl. Ahmad Yani No. 106,086948496513,Guru
167645,Adik,Jl. Kenanga No. 42,089416922693,Petani
167647,Kakak,Jl. Cendana No. 184,082123814280,Guru
167648,Ibu,Jl. Mawar No. 29,084647027915,Ibu Rumah Tangga
167649,Kakak,Jl. Melati No. 163,084794638129,Petani
167650,Adik,Jl. Sudirman No. 119,080368706207,Ibu Rumah Tangga
167650,Ayah,Jl. Cempaka No. 191,081064135731,PNS
167652,Ibu,Jl. Diponegoro No. 41,086884549190,Ibu Rumah Tangga
167652,Adik,Jl. Sudirman No. 44,088456052805,Buruh
167655,Istri,Jl. Pahlawan No. 32,088929905391,Petani
167657,Istri,Jl. Cendana No. 103,087625978581,PNS
167658,Kakak,Jl. Pahlawan No. 191,085689037315,Karyawan Swasta
167659,Ibu,Jl. Sudirman No. 170,087697200144,Pensiunan
167660,Istri,Jl. Cendana No. 182,081438767238,Pensiunan
167661,Kakak,Jl. Anggrek No. 74,088994224003,Karyawan Swasta
167662,Istri,Jl. Anggrek No. 13,089698554482,Buruh
167663,Istri,Jl. Veteran No. 97,089017434219,Guru
167663,Ibu,Jl. Diponegoro No. 20,081859829922,Petani
167665,Ibu,Jl. Kartini No. 44,082997148668,Wiraswasta
167665,Wali,Jl. Kartini No. 131,088383240490,Ibu Rumah Tangga
167667,Wali,Jl. Kartini No. 30,086664500724,Buruh
167667,Ibu,Jl. Cendana No. 135,081806060316,Wiraswasta
167669,Kakak,Jl. Melati No. 179,086631716554,Pensiunan
167669,Istri,Jl. Mawar No. 134,089799409432,PNS
167670,Wali,Jl. Anggrek No. 162,081725529746,Petani
167672,Ibu,Jl. Flamboyan No. 90,082002431976,PNS
167673,Wali,Jl. Mawar No. 100,089519601501,Ibu Rumah Tangga
167675,Istri,Jl. Veteran No. 46,088940122321,Ibu Rumah Tangga
167675,Kakak,Jl. Diponegoro No. 51,084269704222,Pensiunan
167677,Kakak,Jl. Ahmad Yani No. 167,082808736067,Guru
167677,Wali,Jl. Mawar No. 57,082049828060,Buruh
167678,Ibu,Jl. Kenanga No. 15,088578376461,Pensiunan
167678,Suami,Jl. Mawar No. 11,085325129556,PNS
167679,Kakak,Jl. Anggrek No. 125,086815419635,Guru
167679,Suami,Jl. Ahmad Yani No. 98,088207899815,Buruh
167681,Ayah,Jl. Mawar No. 136,089029306008,Pensiunan
167681,Ibu,Jl. Sudirman No. 86,087210025155,Karyawan Swasta
167684,Adik,Jl. Mawar No. 2,081446315007,Ibu Rumah Tangga
167684,Suami,Jl. Kartini No. 23,087254341008,Karyawan Swasta
167685,Ibu,Jl. Melati No. 13,086932590274,Wiraswasta
167686,Ibu,Jl. Melati No. 173,080822978905,Wiraswasta
167687,Ibu,Jl. Gatot Subroto No. 180,087596666158,Karyawan Swasta
167687,Kakak,Jl. Melati No. 179,085853949368,Wiraswasta
167689,Istri,Jl. Cempaka No. 46,080133625020,Wiraswasta
167690,Istri,Jl. Flamboyan No. 145,083374148421,Buruh
167691,Suami,Jl. Veteran No. 104,082833042943,Pensiunan
167691,Adik,Jl. Gatot Subroto No. 169,089759926180,Petani
167694,Adik,Jl. Pahlawan No. 16,088698428978,Karyawan Swasta
167696,Ibu,Jl. Merdeka No. 73,085931312554,PNS
167696,Kakak,Jl. Cendana No. 117,081827115891,PNS
167697,Istri,Jl. Kartini No. 26,083325368865,Pensiunan
167697,Adik,Jl. Anggrek No. 98,082502605766,Karyawan Swasta
167700,Suami,Jl. Veteran No. 60,088316571304,Buruh
167700,Adik,Jl. Veteran No. 72,086684139762,Guru
167704,Adik,Jl. Melati No. 171,084162712956,Wiraswasta
167704,Kakak,Jl. Flamboyan No. 191,089242830418,Guru
167705,Kakak,Jl. Veteran No. 81,087931155219,Ibu Rumah Tangga
167705,Adik,Jl. Kartini No. 91,084575319406,Petani
167706,Kakak,Jl. Sudirman No. 198,083570010543,Karyawan Swasta
167706,Wali,Jl. Anggrek No. 95,089162647746,Guru
167707,Ibu,Jl. Diponegoro No. 75,085266701506,Karyawan Swasta
167707,Wali,Jl. Cempaka No. 51,087732347553,Petani
167708,Adik,Jl. Gatot Subroto No. 174,084650165344,Ibu Rumah Tangga
167710,Istri,Jl. Cempaka No. 9,085288583007,Buruh
167713,Suami,Jl. Ahmad Yani No. 143,089991614348,Ibu Rumah Tangga
167714,Adik,Jl. Mawar No. 94,086286038180,Buruh
167715,Kakak,Jl. Melati No. 181,081371582157,Karyawan Swasta
167715,Ayah,Jl. Flamboyan No. 189,086499885192,Ibu Rumah Tangga
167716,Kakak,Jl. Cendana No. 144,082767156729,Ibu Rumah Tangga
167716,Ibu,Jl. Kartini No. 117,087109352850,Ibu Rumah Tangga
167717,Wali,Jl. Kenanga No. 97,081762102379,Ibu Rumah Tangga
167718,Adik,Jl. Merdeka No. 10,080458407695,Wiraswasta
167718,Kakak,Jl. Sudirman No. 133,085354946299,Karyawan Swasta
167719,Ayah,Jl. Flamboyan No. 159,084337857123,Petani
167720,Istri,Jl. Ahmad Yani No. 132,086109562872,Pensiunan
167720,Wali,Jl. Veteran No. 167,086358181269,Pensiunan
167722,Adik,Jl. Diponegoro No. 83,084004526641,Wiraswasta
167722,Wali,Jl. Kartini No. 180,084728551017,Guru
167723,Ibu,Jl. Kartini No. 125,089790335941,Pensiunan
167723,Wali,Jl. Cempaka No. 123,086262515171,Petani
167725,Ibu,Jl. Pahlawan No. 13,086625973811,Petani
167726,Adik,Jl. Ahmad Yani No. 183,082641217639,Karyawan Swasta
167726,Kakak,Jl. Melati No. 133,087429329256,Wiraswasta
167728,Adik,Jl. Diponegoro No. 162,083179814494,Pensiunan
167730,Kakak,Jl. Anggrek No. 59,089988881479,PNS
167731,Kakak,Jl. Kenanga No. 134,086887031073,PNS
167731,Suami,Jl. Sudirman No. 153,088851208008,PNS
167733,Adik,Jl. Merdeka No. 165,081215374939,Karyawan Swasta
167737,Ibu,Jl. Flamboyan No. 116,084119354527,Petani
167738,Adik,Jl. Cendana No. 142,083927920128,Guru
167740,Adik,Jl. Melati No. 43,082365148578,PNS
167741,Suami,Jl. Ahmad Yani No. 80,085181126346,PNS
167741,Kakak,Jl. Sudirman No. 53,080518832024,Wiraswasta
167742,Suami,Jl. Flamboyan No. 146,083152910333,Pensiunan
167744,Kakak,Jl. Melati No. 169,087552642018,Petani
167744,Suami,Jl. Flamboyan No. 143,085088882686,Karyawan Swasta
167745,Kakak,Jl. Ahmad Yani No. 185,085917724507,Karyawan Swasta
167745,Ibu,Jl. Kartini No. 70,089513561591,Pensiunan
167749,Ibu,Jl. Mawar No. 146,088072531869,Pensiunan
167749,Ayah,Jl. Kartini No. 162,085112509265,Guru
167750,Kakak,Jl. Gatot Subroto No. 121,083397820745,Petani
167752,Istri,Jl. Gatot Subroto No. 138,082130993038,Guru
167752,Kakak,Jl. Melati No. 134,086072295950,Ibu Rumah Tangga
167754,Kakak,Jl. Kartini No. 23,080500617098,Guru
167755,Kakak,Jl. Ahmad Yani No. 189,081548340202,Buruh
167757,Adik,Jl. Kenanga No. 84,082473554474,Petani
167757,Ibu,Jl. Melati No. 44,084530947610,Pensiunan
167758,Suami,Jl. Melati No. 108,081210321499,Karyawan Swasta
167759,Istri,Jl. Sudirman No. 134,086951847696,Wiraswasta
167759,Adik,Jl. Diponegoro No. 1,088537279176,Petani
167760,Istri,Jl. Gatot Subroto No. 92,086444926782,Petani
167762,Istri,Jl. Ahmad Yani No. 128,083768752642,PNS
167763,Istri,Jl. Sudirman No. 173,081783336652,Ibu Rumah Tangga
167763,Suami,Jl. Kenanga No. 87,082381362140,Karyawan Swasta
167764,Istri,Jl. Veteran No. 106,089610502312,PNS
167764,Adik,Jl. Anggrek No. 142,089607779631,Ibu Rumah Tangga
167765,Ibu,Jl. Mawar No. 116,087143842137,PNS
167765,Istri,Jl. Gatot Subroto No. 106,083469772021,Petani
167766,Suami,Jl. Merdeka No. 149,085760812705,Pensiunan
167767,Adik,Jl. Mawar No. 67,081049889472,Ibu Rumah Tangga
167767,Ayah,Jl. Kenanga No. 109,087034079726,Ibu Rumah Tangga
167769,Suami,Jl. Pahlawan No. 46,088603271490,PNS
167769,Kakak,Jl. Flamboyan No. 141,081180337741,PNS
167770,Istri,Jl. Pahlawan No. 85,088188536282,Pensiunan
167771,Ayah,Jl. Ahmad Yani No. 69,085518583152,Wiraswasta
167772,Istri,Jl. Diponegoro No. 93,082449894555,Pensiunan
167773,Istri,Jl. Cempaka No. 71,084754901912,Petani
167775,Suami,Jl. Flamboyan No. 181,084729134348,Guru
167775,Kakak,Jl. Veteran No. 183,085296259287,Ibu Rumah Tangga
167776,Ayah,Jl. Cempaka No. 179,081538586902,PNS
167777,Istri,Jl. Flamboyan No. 181,081682897089,PNS
167781,Ayah,Jl. Melati No. 119,082317779552,Petani
167784,Kakak,Jl. Cempaka No. 50,088720547475,Buruh
167784,Ayah,Jl. Pahlawan No. 49,080092844165,Buruh
167789,Suami,Jl. Mawar No. 67,088314802153,Karyawan Swasta
167790,Adik,Jl. Gatot Subroto No. 11,088784639590,Buruh
167792,Adik,Jl. Cendana No. 49,083250793911,Ibu Rumah Tangga
167794,Istri,Jl. Mawar No. 143,085884754128,PNS
167795,Adik,Jl. Kenanga No. 193,083665659496,Pensiunan
167796,Adik,Jl. Kenanga No. 161,088724585202,Petani
167799,Ibu,Jl. Pahlawan No. 38,080375878614,Buruh
167800,Ayah,Jl. Merdeka No. 155,082526615144,Ibu Rumah Tangga
167804,Adik,Jl. Anggrek No. 3,082826627473,Karyawan Swasta
167804,Ibu,Jl. Sudirman No. 58,085080651239,Guru
167805,Istri,Jl. Anggrek No. 74,088924803176,Pensiunan
167805,Suami,Jl. Diponegoro No. 137,081327005176,Wiraswasta
167807,Istri,Jl. Melati No. 194,080590579171,Buruh
167808,Kakak,Jl. Flamboyan No. 146,085104066433,Wiraswasta
167808,Ayah,Jl. Melati No. 37,087252213277,Ibu Rumah Tangga
167809,Suami,Jl. Sudirman No. 159,088805255786,PNS
167810,Istri,Jl. Flamboyan No. 154,089755182416,PNS
167810,Wali,Jl. Kartini No. 38,086763089104,Ibu Rumah Tangga
167811,Ibu,Jl. Veteran No. 65,082171388169,Wiraswasta
167812,Adik,Jl. Veteran No. 100,085157168658,PNS
167812,Kakak,Jl. Pahlawan No. 83,084011125943,PNS
167813,Adik,Jl. Veteran No. 162,082662962261,Pensiunan
167813,Istri,Jl. Flamboyan No. 173,084323845368,Guru
167815,Ayah,Jl. Melati No. 170,086094101319,Karyawan Swasta
167815,Istri,Jl. Sudirman No. 148,084462032294,Pensiunan
167817,Wali,Jl. Kenanga No. 182,087063524103,Wiraswasta
167817,Suami,Jl. Veteran No. 171,083939889513,Pensiunan
167818,Ibu,Jl. Gatot Subroto No. 18,082805740750,Buruh
167820,Kakak,Jl. Flamboyan No. 132,082612328496,Ibu Rumah Tangga
167820,Suami,Jl. Kenanga No. 87,085962564426,Buruh
167822,Ayah,Jl. Anggrek No. 20,088522305451,Wiraswasta
167825,Kakak,Jl. Flamboyan No. 70,085838357731,Buruh
167826,Suami,Jl. Merdeka No. 190,080101721221,Wiraswasta
167827,Adik,Jl. Veteran No. 28,085305467508,Buruh
167828,Istri,Jl. Kartini No. 91,086727433986,PNS
167830,Ibu,Jl. Cempaka No. 81,087848438653,Guru
167830,Wali,Jl. Cendana No. 137,082635807667,Ibu Rumah Tangga
167831,Adik,Jl. Kenanga No. 118,087183871478,PNS
167831,Istri,Jl. Kenanga No. 34,087998129091,Guru
167832,Ibu,Jl. Cendana No. 68,086608227375,Pensiunan
167833,Adik,Jl. Cempaka No. 120,086363563084,Pensiunan
167834,Wali,Jl. Diponegoro No. 173,086602217623,Karyawan Swasta
167834,Suami,Jl. Anggrek No. 37,087264559333,Karyawan Swasta
167835,Kakak,Jl. Gatot Subroto No. 10,081999126415,Ibu Rumah Tangga
167835,Suami,Jl. Sudirman No. 130,087847672771,Karyawan Swasta
167836,Kakak,Jl. Ahmad Yani No. 191,083755144324,Pensiunan
167836,Suami,Jl. Veteran No. 11,083671764241,Wiraswasta
167837,Istri,Jl. Anggrek No. 107,086978231362,Petani
167838,Kakak,Jl. Anggrek No. 140,085138840974,Buruh
167839,Kakak,Jl. Ahmad Yani No. 80,089248181477,Ibu Rumah Tangga
167839,Adik,Jl. Ahmad Yani No. 110,089088469923,Pensiunan
167840,Istri,Jl. Flamboyan No. 6,081517033710,Pensiunan
167841,Adik,Jl. Anggrek No. 195,086414673867,Wiraswasta
167844,Adik,Jl. Cendana No. 37,080521371034,Pensiunan
167847,Ibu,Jl. Pahlawan No. 185,083548518743,Ibu Rumah Tangga
167848,Adik,Jl. Anggrek No. 181,088583440174,Wiraswasta
167848,Kakak,Jl. Pahlawan No. 131,089138052900,Pensiunan
167849,Suami,Jl. Melati No. 19,085071394378,Karyawan Swasta
167849,Wali,Jl. Mawar No. 141,084527099628,Wiraswasta
167850,Ayah,Jl. Anggrek No. 187,081152344910,PNS
167850,Ibu,Jl. Melati No. 126,089343917431,PNS
167853,Kakak,Jl. Flamboyan No. 111,085055484195,Ibu Rumah Tangga
167854,Ayah,Jl. Flamboyan No. 50,080884154794,Petani
167855,Ibu,Jl. Ahmad Yani No. 172,086909890966,Guru
167855,Istri,Jl. Anggrek No. 98,087713290165,Wiraswasta
167856,Istri,Jl. Anggrek No. 54,084267278041,Pensiunan
167858,Suami,Jl. Ahmad Yani No. 95,084001671686,Wiraswasta
167858,Kakak,Jl. Cempaka No. 186,089901175977,Karyawan Swasta
167859,Suami,Jl. Flamboyan No. 153,086910847257,Guru
167862,Wali,Jl. Merdeka No. 31,085028845458,PNS
167866,Kakak,Jl. Kartini No. 58,080606246159,Guru
167866,Ibu,Jl. Kenanga No. 179,084417073540,Karyawan Swasta
167867,Ayah,Jl. Gatot Subroto No. 149,083265421793,Guru
167868,Adik,Jl. Cendana No. 16,080581999787,Karyawan Swasta
167868,Istri,Jl. Kartini No. 114,085783136156,Karyawan Swasta
167869,Wali,Jl. Merdeka No. 131,086128104001,Ibu Rumah Tangga
167873,Adik,Jl. Ahmad Yani No. 171,084178287719,Pensiunan
167873,Suami,Jl. Gatot Subroto No. 180,087956507009,PNS
167874,Kakak,Jl. Mawar No. 59,086520361919,Wiraswasta
167875,Adik,Jl. Diponegoro No. 167,085078114969,PNS
167877,Adik,Jl. Anggrek No. 149,089557368927,Wiraswasta
167877,Wali,Jl. Anggrek No. 63,082153507145,Wiraswasta
167879,Istri,Jl. Kartini No. 144,080771440362,Buruh
167879,Kakak,Jl. Melati No. 92,085150457106,Wiraswasta
167882,Adik,Jl. Pahlawan No. 64,081999398699,Wiraswasta
167883,Ibu,Jl. Cempaka No. 158,081774483839,Pensiunan
167884,Adik,Jl. Kenanga No. 103,087969855249,Guru
167887,Ayah,Jl. Mawar No. 44,088320172878,Pensiunan
167887,Adik,Jl. Pahlawan No. 99,085442438155,Pensiunan
167888,Ibu,Jl. Kartini No. 122,084910432103,Karyawan Swasta
167889,Ibu,Jl. Melati No. 83,080183700926,Ibu Rumah Tangga
167890,Ibu,Jl. Veteran No. 121,084643979524,PNS
167891,Adik,Jl. Gatot Subroto No. 151,080734451322,Pensiunan
167892,Adik,Jl. Melati No. 10,086460371957,Guru
167892,Suami,Jl. Merdeka No. 154,087843350236,Petani
167893,Ibu,Jl. Sudirman No. 127,082960567104,Guru
167894,Ibu,Jl. Anggrek No. 192,080320946869,Guru
167894,Ayah,Jl. Cendana No. 18,080916535644,Buruh
167896,Ibu,Jl. Veteran No. 51,083305630194,Petani
167897,Adik,Jl. Kenanga No. 31,086481721857,PNS
167899,Ayah,Jl. Cendana No. 199,086018946933,Petani
167899,Suami,Jl. Ahmad Yani No. 180,089307435320,Wiraswasta
167900,Istri,Jl. Kartini No. 87,085767913995,Ibu Rumah Tangga
167901,Kakak,Jl. Kartini No. 106,084388652933,Pensiunan
167904,Adik,Jl. Anggrek No. 168,087998226082,Petani
167905,Kakak,Jl. Mawar No. 66,088019535500,Petani
167905,Ibu,Jl. Kartini No. 15,086587900902,Pensiunan
167907,Wali,Jl. Melati No. 26,081524278190,Pensiunan
167907,Suami,Jl. Ahmad Yani No. 145,089007047932,Petani
167909,Adik,Jl. Flamboyan No. 135,081877957659,Ibu Rumah Tangga
167909,Ibu,Jl. Anggrek No. 153,084468964145,Karyawan Swasta
167911,Suami,Jl. Pahlawan No. 75,087587284846,Buruh
167911,Istri,Jl. Kenanga No. 8,089980478820,Buruh
167913,Adik,Jl. Cempaka No. 164,089417225381,Wiraswasta
167917,Ibu,Jl. Melati No. 30,087082108066,Wiraswasta
167917,Kakak,Jl. Sudirman No. 83,080840032303,PNS
167919,Kakak,Jl. Kartini No. 92,086286124396,Guru
167920,Kakak,Jl. Veteran No. 162,080817796082,PNS
167920,Ibu,Jl. Merdeka No. 196,084846916976,Petani
167921,Suami,Jl. Cendana No. 76,086125124642,Petani
167921,Ayah,Jl. Melati No. 192,088753454269,Guru
167923,Kakak,Jl. Merdeka No. 9,086938035171,Petani
167927,Adik,Jl. Sudirman No. 63,088961238606,Karyawan Swasta
167927,Istri,Jl. Gatot Subroto No. 176,086859222941,Karyawan Swasta
167929,Suami,Jl. Cendana No. 46,089399850770,Guru
167930,Adik,Jl. Cendana No. 23,088003627167,Guru
167932,Ayah,Jl. Diponegoro No. 74,081628873488,Petani
167932,Adik,Jl. Kartini No. 71,083174855929,Buruh
167933,Adik,Jl. Ahmad Yani No. 145,084581654172,Guru
167934,Suami,Jl. Sudirman No. 62,085424888209,Guru
167934,Kakak,Jl. Kenanga No. 27,083755171014,Pensiunan
167935,Adik,Jl. Flamboyan No. 18,081612223845,Ibu Rumah Tangga
167938,Suami,Jl. Cempaka No. 1,087570411899,PNS
167938,Kakak,Jl. Mawar No. 31,082373186303,Guru
167940,Wali,Jl. Mawar No. 8,084242913194,Pensiunan
167941,Ibu,Jl. Kenanga No. 193,085479505182,Karyawan Swasta
167941,Adik,Jl. Sudirman No. 76,086149491843,Petani
167942,Suami,Jl. Kenanga No. 10,088351675710,Buruh
167942,Adik,Jl. Melati No. 124,085432083562,PNS
167945,Istri,Jl. Flamboyan No. 81,085562339070,Ibu Rumah Tangga
167946,Wali,Jl. Diponegoro No. 56,080719406451,Buruh
167946,Suami,Jl. Kenanga No. 122,080725850009,Guru
167947,Adik,Jl. Cempaka No. 24,082050958690,Petani
167948,Adik,Jl. Veteran No. 190,086695065793,Karyawan Swasta
167951,Istri,Jl. Diponegoro No. 111,089889642407,Petani
167951,Wali,Jl. Veteran No. 26,087047265718,Ibu Rumah Tangga
167952,Ayah,Jl. Mawar No. 30,081085289462,Guru
167953,Adik,Jl. Flamboyan No. 55,089633023312,Pensiunan
167953,Ayah,Jl. Anggrek No. 55,084585034525,Ibu Rumah Tangga
167954,Istri,Jl. Cempaka No. 7,085048402713,Wiraswasta
167954,Suami,Jl. Flamboyan No. 51,088620211918,Pensiunan
167955,Ibu,Jl. Cendana No. 122,081229241510,Pensiunan
167956,Adik,Jl. Pahlawan No. 53,083587399173,Guru
167957,Suami,Jl. Diponegoro No. 189,088363143677,Buruh
167959,Adik,Jl. Gatot Subroto No. 114,088412741093,Ibu Rumah Tangga
167959,Suami,Jl. Sudirman No. 61,084580229544,Wiraswasta
167960,Kakak,Jl. Pahlawan No. 42,080298632875,Buruh
167961,Ibu,Jl. Kartini No. 191,085970490992,Guru
167963,Suami,Jl. Pahlawan No. 151,089549866955,Pensiunan
167963,Adik,Jl. Diponegoro No. 37,084335306202,Wiraswasta
167965,Wali,Jl. Diponegoro No. 142,083036769116,Wiraswasta
167965,Ibu,Jl. Anggrek No. 153,087863980151,PNS
167967,Wali,Jl. Pahlawan No. 83,080875529764,Ibu Rumah Tangga
167967,Istri,Jl. Pahlawan No. 139,080642990335,Karyawan Swasta
167969,Kakak,Jl. Pahlawan No. 134,081111283223,Ibu Rumah Tangga
167969,Ibu,Jl. Cempaka No. 120,086995152750,Buruh
167971,Wali,Jl. Merdeka No. 63,081284952767,PNS
167971,Istri,Jl. Pahlawan No. 146,085224786631,Guru
167973,Istri,Jl. Mawar No. 89,086228086034,Guru
167974,Kakak,Jl. Merdeka No. 186,083922734909,Ibu Rumah Tangga
167974,Istri,Jl. Sudirman No. 72,083800936130,Pensiunan
167975,Wali,Jl. Flamboyan No. 182,083210245993,Guru
167978,Istri,Jl. Sudirman No. 86,086784246816,Ibu Rumah Tangga
167983,Kakak,Jl. Cendana No. 64,084521168797,Petani
167985,Kakak,Jl. Flamboyan No. 16,086007287472,Pensiunan
167985,Suami,Jl. Gatot Subroto No. 132,081100722115,Petani
167986,Kakak,Jl. Flamboyan No. 151,085385598234,Guru
167986,Istri,Jl. Gatot Subroto No. 27,081083410295,Pensiunan
167987,Ibu,Jl. Pahlawan No. 199,088881260553,Wiraswasta
167988,Ibu,Jl. Sudirman No. 196,084299235318,Wiraswasta
167989,Ibu,Jl. Ahmad Yani No. 184,083197307303,Wiraswasta
167989,Kakak,Jl. Mawar No. 193,081832678156,Wiraswasta
167990,Kakak,Jl. Cendana No. 41,085095474690,Karyawan Swasta
167990,Adik,Jl. Kartini No. 94,086627217012,Wiraswasta
167994,Istri,Jl. Ahmad Yani No. 23,083105335801,Wiraswasta
167995,Suami,Jl. Anggrek No. 187,086342365252,Buruh
167997,Kakak,Jl. Kartini No. 152,082232587324,Petani
168002,Ibu,Jl. Merdeka No. 196,086290151689,Ibu Rumah Tangga
168002,Suami,Jl. Ahmad Yani No. 53,089785709848,PNS
168003,Suami,Jl. Flamboyan No. 98,088581536890,Wiraswasta
168003,Ayah,Jl. Diponegoro No. 143,086147939394,Petani
168004,Wali,Jl. Sudirman No. 43,081487951913,Ibu Rumah Tangga
168006,Wali,Jl. Cendana No. 108,081334236905,Karyawan Swasta
168007,Istri,Jl. Sudirman No. 71,082938763151,Wiraswasta
168007,Adik,Jl. Cendana No. 32,085397403552,Karyawan Swasta
168008,Wali,Jl. Pahlawan No. 37,083576643673,Guru
168008,Suami,Jl. Flamboyan No. 127,081450715541,Wiraswasta
168009,Ayah,Jl. Kenanga No. 38,082124753850,Guru
168010,Ibu,Jl. Pahlawan No. 165,080814531530,Ibu Rumah Tangga
168010,Kakak,Jl. Merdeka No. 115,080166600151,Karyawan Swasta
168011,Wali,Jl. Anggrek No. 198,080175831990,Petani
168011,Ibu,Jl. Sudirman No. 4,085168250818,Ibu Rumah Tangga
168014,Wali,Jl. Veteran No. 59,086203937135,Guru
168014,Ayah,Jl. Cendana No. 18,080196462634,Petani
168015,Ayah,Jl. Gatot Subroto No. 157,089136934198,Petani
168015,Suami,Jl. Flamboyan No. 25,089122646056,Ibu Rumah Tangga
168016,Ayah,Jl. Veteran No. 66,081685860375,Petani
168017,Ibu,Jl. Diponegoro No. 96,081203334659,Buruh
168019,Istri,Jl. Kenanga No. 38,089224337130,Pensiunan
168019,Ayah,Jl. Veteran No. 154,087062755607,Buruh
168020,Kakak,Jl. Diponegoro No. 96,081975072107,Petani
168021,Adik,Jl. Mawar No. 108,081102612496,Pensiunan
168021,Ibu,Jl. Ahmad Yani No. 75,088328495434,Ibu Rumah Tangga
